PRODUKT_CODE;B_DAT_PRODUKT;E_DAT_PRODUKT;NAAM_PRODUKT;BEDRAG_NET_PROD;BEDRAG_BTW_PROD;KOST_PRYS_PROD;MUT_DAT_PROD;AMBT_CODE_MUT;TAR_CODE_PROD;ORG_OND_C_PROD;TYD_STEMPEL
1930;19980101;19991231;AFMELDING SB;10.00;0.00;1.00;20010616;RAP;1930;BUD;3201759095
1930;19960101;19971231;AFMELDING SB;12.00;0.00;1.00;19960923;RAP;1930;BUD;3052567817
1931;20130104;99999999;AFMELDING TACHOGRAAF;5.10;0.00;1.00;20130103;SAP;1931;BUD;3566307615
1931;20130101;20130103;AFMELDING TACHOGRAAF;5.10;0.00;1.00;20121231;SAP;1931;BUD;3566307615
1931;20100101;20121231;AFMELDING TACHOGRAAF;5.00;0.00;1.00;20121221;SAP;1931;BUD;3565184417
1931;20050527;20091231;AFMELDING TACHOGRAAF;4.50;0.00;1.00;20091030;SAP;1931;BUD;3465997302
1931;20020101;20050526;AFMELDING TACHOGRAAF;4.50;0.00;1.00;20011031;EUR;1931;BUD;3326195998
1931;20000101;20011231;AFMELDING TACHOGRAAF;10.00;0.00;1.00;20011031;RAP;1931;BUD;3213621534
1931;19980101;19991231;AFMELDING TACHOGRAAF;10.00;0.00;1.00;20010616;RAP;1931;BUD;3201759095
1931;19960901;19971231;AFMELDING TACHOGRAAF;12.00;0.00;1.00;19961003;INI;1931;BUD;0
1931;19960101;19960831;AFMELDING TACHOGRAAF;0.00;0.00;1.00;19960819;RAP;1931;BUD;3049528017
194;20020101;20030509;HERK.AHW. LICHT - VERMISSING KB;0.00;0.00;0.00;20011031;EUR;3426;BUD;3213621533
194;20000101;20011231;HERK.AHW. LICHT - VERMISSING KB;45.00;0.00;1.00;20011031;RAP;3426;BUD;3213621534
194;19980101;19991231;HERK.AHW. LICHT - VERMISSING KB;45.00;0.00;1.00;20010616;RAP;3426;BUD;3201759095
194;19960101;19971231;HERK.AHW. LICHT - VERMISSING KB;45.00;0.00;1.00;19960422;RAP;3426;BUD;3039243421
195;20020101;20030509;CONT.AHW.LICHT - VERMISSING KB;0.00;0.00;0.00;20011031;EUR;3466;BUD;3213621533
195;20000101;20011231;CONT.AHW.LICHT - VERMISSING KB;20.00;0.00;1.00;20011031;RAP;3466;BUD;3213621534
195;19980101;19991231;CONT.AHW.LICHT - VERMISSING KB;20.00;0.00;1.00;20010616;RAP;3466;BUD;3201759096
195;19960101;19971231;CONT.AHW.LICHT - VERMISSING KB;20.00;0.00;1.00;19960422;RAP;3466;BUD;3039246983
196;20050527;20110331;KEUR.AHW.LICHT - AFW.CHASS.NR.;0.00;0.00;1.00;20110325;SAP;3467;BUD;3510147632
196;20050101;20050526;KEUR.AHW.LICHT - AFW.CHASS.NR.;0.00;0.00;0.00;20041026;RAP;3467;BUD;3326195998
196;20040101;20041231;KEUR.AHW.LICHT - AFW.CHASS.NR.;25.00;0.00;1.00;20031029;RAP;3467;BUD;3276509605
196;20030101;20031231;CONT.AHW.LICHT - AFW.CHASS.NR.;10.00;0.00;1.00;20021009;RAP;3467;BUD;3243251246
196;20020101;20021231;CONT.AHW.LICHT - AFW.CHASS.NR.;9.05;0.00;1.00;20011031;EUR;3467;BUD;3213621533
196;20000101;20011231;CONT.AHW.LICHT - AFW.CHASS.NR.;20.00;0.00;1.00;20011031;RAP;3467;BUD;3213621534
196;19980101;19991231;CONT.AHW.LICHT - AFW.CHASS.NR.;20.00;0.00;1.00;20010616;RAP;3467;BUD;3201759096
196;19960101;19971231;CONT.AHW.LICHT - AFW.CHASS.NR.;20.00;0.00;1.00;19960422;RAP;3467;BUD;3039247057
197;20080101;20090228;KEUR.AHW.LICHT - VERV/ONG KB/RB;58.00;0.00;1.00;20081103;SAP;3455;BUD;3434806904
197;20060101;20071231;KEUR.AHW.LICHT - VERV/ONG KB/RB;50.00;0.00;1.00;20071009;SAP;3455;BUD;3401024535
197;20050527;20051231;KEUR.AHW.LICHT - VERV/ONG KB/RB;47.00;0.00;1.00;20051019;SAP;3455;BUD;3338816435
197;20050101;20050526;KEUR.AHW.LICHT - VERV/ONG KB/RB;47.00;0.00;1.00;20041026;RAP;3455;BUD;3326195998
197;20040101;20041231;KEUR.AHW.LICHT - VERV/ONG KB/RB;45.00;0.00;1.00;20031029;RAP;3455;BUD;3276509645
197;20030101;20031231;KEUR.AHW.LICHT - VERV/ONG KB/RB;42.50;0.00;1.00;20021009;RAP;3455;BUD;3243251403
197;20020101;20021231;KEUR.AHW.LICHT - VERV/ONG KB/RB;40.80;0.00;1.00;20011031;EUR;3455;BUD;3213621533
197;20000101;20011231;KEUR.AHW.LICHT - VERV/ONG KB/RB;90.00;0.00;1.00;20011031;RAP;3455;BUD;3213621534
197;19980101;19991231;KEUR.AHW.LICHT - VERV/ONG KB/RB;90.00;0.00;1.00;20010616;RAP;3455;BUD;3201759096
197;19970101;19971231;KEUR.AHW.LICHT - VERV/ONG KB/RB;90.00;0.00;1.00;19961101;RAP;3455;BUD;3055939559
197;19960101;19961231;KEUR.AHW.LICHT - VERV/ONG KB/RB;85.00;0.00;1.00;19960422;RAP;3455;BUD;3039245962
198;20050527;20071231;HERK.AHW.LICHT - VERV/ONG KB/RB;25.00;0.00;1.00;20071016;SAP;3427;BUD;3401629320
198;20040101;20050526;HERK.AHW.LICHT - VERV/ONG KB/RB;25.00;0.00;1.00;20031029;RAP;3427;BUD;3326195998
198;20020101;20031231;HERK.AHW.LICHT - VERV/ONG KB/RB;45.00;0.00;1.00;20011031;EUR;3427;BUD;3213621533
198;20000101;20011231;HERK.AHW.LICHT - VERV/ONG KB/RB;45.00;0.00;1.00;20011031;RAP;3427;BUD;3213621534
198;19980101;19991231;HERK.AHW.LICHT - VERV/ONG KB/RB;45.00;0.00;1.00;20010616;RAP;3427;BUD;3201759096
198;19960101;19971231;HERK.AHW.LICHT - VERV/ONG KB/RB;45.00;0.00;1.00;19960422;RAP;3427;BUD;3039243489
199;20050527;20090228;CONT.AHW.LICHT VERV/ONG KB/RB;25.00;0.00;1.00;20081103;SAP;3468;BUD;3434806904
199;20040101;20050526;CONT.AHW.LICHT VERV/ONG KB/RB;25.00;0.00;1.00;20031029;RAP;3468;BUD;3326195998
199;20030704;20031231;KEURING AHW.LICHT VERV/ONGEREDE KENT/REG;20.00;0.00;1.00;20030703;RAP;3468;BUD;3266301787
199;20030404;20030703;CONTR.K AHW.LICHT VERV/ONGEREDE KENT/REG;20.00;0.00;1.00;20030403;RAP;3468;BUD;3258453022
199;20020101;20030403;KEUR.AHW.LICHT - VERV/ONG KB/RB;20.00;0.00;1.00;20011031;EUR;3468;BUD;3213621534
199;20000101;20011231;KEUR.AHW.LICHT - VERV/ONG KB/RB;20.00;0.00;1.00;20011031;RAP;3468;BUD;3213621535
199;19980101;19991231;KEUR.AHW.LICHT - VERV/ONG KB/RB;20.00;0.00;1.00;20010616;RAP;3468;BUD;3201759096
199;19960101;19971231;KEUR.AHW.LICHT - VERV/ONG KB/RB;20.00;0.00;1.00;19960422;RAP;3468;BUD;3039247114
200;20080701;20090228;KEUR.AHW.ZWAAR-IMPORT BUITEN EU;70.00;37.00;1.00;20081103;SAP;202;BUD;3434806904
200;20080101;20080630;KEUR.AHW.ZWAAR-IMPORT BUITEN EU;75.00;37.00;1.00;20080530;SAP;202;BUD;3421242093
200;20060101;20071231;KEUR.AHW.ZWAAR-IMPORT BUITEN EU;86.50;37.00;1.00;20071009;SAP;202;BUD;3401024535
200;20050527;20051231;KEUR.AHW.ZWAAR-IMPORT BUITEN EU;82.50;37.00;1.00;20051019;SAP;202;BUD;3338816435
200;20050101;20050526;KEUR.AHW.ZWAAR-IMPORT BUITEN EU;82.50;37.00;1.00;20041026;RAP;202;BUD;3326195998
200;20040101;20041231;KEUR.AHW.ZWAAR-IMPORT BUITEN EU;80.00;37.00;1.00;20031029;RAP;202;BUD;3276513417
200;20030101;20031231;KEUR.AHW.ZWAAR-IMPORT BUITEN EU;74.50;33.25;1.00;20021126;RAP;202;BUD;3247375024
200;20020101;20021231;KEUR.AHW.ZWAAR-IMPORT BUITEN EU;68.05;31.75;1.00;20011031;EUR;202;BUD;3213621534
200;20010201;20011231;KEUR.AHW.ZWAAR-IMPORT BUITEN EU;150.00;70.00;1.00;20011031;RAP;202;BUD;3213621535
200;19980101;20010131;KEUR.AHW.ZWAAR-IMPORT BUITEN EU;150.00;93.25;1.00;19971204;RAP;202;BUD;3090311948
200;19970101;19971231;KEUR.AHW.ZWAAR-IMPORT BUITEN EU;150.00;93.25;1.00;19961101;RAP;202;BUD;3055931808
200;19960101;19961231;KEUR.AHW.ZWAAR-IMPORT BUITEN EU;223.25;0.00;1.00;19960419;RAP;202;BUD;3038993265
201;20050527;20071231;HERK.AHW.ZWAAR-IMPORT BUITEN EU;35.00;0.00;1.00;20071009;SAP;211;BUD;3401024535
201;20040101;20050526;HERK.AHW.ZWAAR-IMPORT BUITEN EU;35.00;0.00;1.00;20031029;RAP;211;BUD;3326195998
201;20020101;20031231;HERK.AHW.ZWAAR-IMPORT BUITEN EU;70.00;0.00;1.00;20011031;EUR;211;BUD;3213621534
201;20000101;20011231;HERK.AHW.ZWAAR-IMPORT BUITEN EU;70.00;0.00;1.00;20011031;RAP;211;BUD;3213621535
201;19980101;19991231;HERK.AHW.ZWAAR-IMPORT BUITEN EU;70.00;0.00;1.00;20010616;RAP;211;BUD;3201759096
201;19970129;19971231;HERK.AHW.ZWAAR-IMPORT BUITEN EU;70.00;0.00;1.00;19970128;RAP;211;BUD;3063544502
201;19960101;19970128;HERK.AHW.ZWAAR-IMPORT BUITEN EU;70.00;0.00;1.00;19960419;RAP;211;BUD;3063544502
202;20080101;20090228;CONT.AHW.ZWAAR-IMPORT BUITEN EU;25.00;0.00;1.00;20081103;SAP;213;BUD;3434806904
202;20050527;20071231;CONT.AHW.ZWAAR-IMPORT BUITEN EU;35.00;0.00;1.00;20071009;SAP;213;BUD;3401024535
202;20040101;20050526;CONT.AHW.ZWAAR-IMPORT BUITEN EU;35.00;0.00;1.00;20031029;RAP;213;BUD;3326195998
202;20020101;20031231;CONT.AHW.ZWAAR-IMPORT BUITEN EU;30.00;0.00;1.00;20011031;EUR;213;BUD;3213621534
202;20000101;20011231;CONT.AHW.ZWAAR-IMPORT BUITEN EU;30.00;0.00;1.00;20011031;RAP;213;BUD;3213621535
202;19980101;19991231;CONT.AHW.ZWAAR-IMPORT BUITEN EU;30.00;0.00;1.00;20010616;RAP;213;BUD;3201759096
202;19970129;19971231;CONT.AHW.ZWAAR-IMPORT BUITEN EU;30.00;0.00;1.00;19970128;RAP;213;BUD;3063544571
202;19960101;19970128;CONT.AHW.ZWAAR-IMPORT BUITEN EU;30.00;0.00;1.00;19960419;RAP;213;BUD;3063544571
203;20080701;20090228;KEUR.AHW.ZWAAR-IMPORT BINNEN EU;70.00;37.00;1.00;20081103;SAP;3629;BUD;3434806904
203;20080112;20080630;KEUR.AHW.ZWAAR-IMPORT BINNEN EU;75.00;37.00;1.00;20080530;SAP;3629;BUD;3421242093
203;20080101;20080111;KEUR.AHW.ZWAAR-IMPORT BINNEN EU;75.00;37.00;1.00;20071231;SAP;3629;BUD;3409146093
203;20060101;20071231;KEUR.AHW.ZWAAR-IMPORT BINNEN EU;86.50;37.00;1.00;20071009;SAP;3629;BUD;3401024535
203;20050527;20051231;KEUR.AHW.ZWAAR-IMPORT BINNEN EU;82.50;37.00;1.00;20051019;SAP;3629;BUD;3338816435
203;20050101;20050526;KEUR.AHW.ZWAAR-IMPORT BINNEN EU;82.50;37.00;1.00;20041026;RAP;3629;BUD;3326195998
203;20040101;20041231;KEUR.AHW.ZWAAR-IMPORT BINNEN EU;80.00;37.00;1.00;20031029;RAP;3629;BUD;3276513765
203;20030101;20031231;KEUR.AHW.ZWAAR-IMPORT BINNEN EU;74.50;33.25;1.00;20021126;RAP;3629;BUD;3247375096
203;20020101;20021231;KEUR.AHW.ZWAAR-IMPORT BINNEN EU;68.05;31.75;1.00;20011031;EUR;3629;BUD;3213621534
203;20010201;20011231;KEUR.AHW.ZWAAR-IMPORT BINNEN EU;150.00;70.00;1.00;20011031;RAP;3629;BUD;3213621535
203;19980101;20010131;KEUR.AHW.ZWAAR-IMPORT BINNEN EU;150.00;93.25;1.00;19971204;RAP;3629;BUD;3090312089
203;19970101;19971231;KEUR.AHW.ZWAAR-IMPORT BINNEN EU;150.00;93.25;1.00;19961104;RAP;3629;BUD;3056168754
203;19960101;19961231;KEUR.AHW.ZWAAR-IMPORT BINNEN EU;223.25;0.00;1.00;19960422;RAP;3629;BUD;3039264855
204;20050527;20071231;HERK.AHW.ZWAAR-IMPORT BINNEN EU;35.00;0.00;1.00;20071009;SAP;3634;BUD;3401024535
204;20040101;20050526;HERK.AHW.ZWAAR-IMPORT BINNEN EU;35.00;0.00;1.00;20031029;RAP;3634;BUD;3326195998
204;20020101;20031231;HERK.AHW.ZWAAR-IMPORT BINNEN EU;70.00;0.00;1.00;20011031;EUR;3634;BUD;3213621534
204;20000101;20011231;HERK.AHW.ZWAAR-IMPORT BINNEN EU;70.00;0.00;1.00;20011031;RAP;3634;BUD;3213621535
204;19980101;19991231;HERK.AHW.ZWAAR-IMPORT BINNEN EU;70.00;0.00;1.00;20010616;RAP;3634;BUD;3201759096
204;19960101;19971231;HERK.AHW.ZWAAR-IMPORT BINNEN EU;70.00;0.00;1.00;19960422;RAP;3634;BUD;3039265247
205;20080101;20090228;CONT. AHW. ZWAAR - IMPORT BINNEN EU;25.00;0.00;1.00;20081103;SAP;3668;BUD;3434806904
205;20050527;20071231;CONT. AHW. ZWAAR - IMPORT BINNEN EU;35.00;0.00;1.00;20071009;SAP;3668;BUD;3401024535
205;20040101;20050526;CONT. AHW. ZWAAR - IMPORT BINNEN EU;35.00;0.00;1.00;20031029;RAP;3668;BUD;3326195998
205;20020101;20031231;CONT. AHW. ZWAAR - IMPORT BINNEN EU;30.00;0.00;1.00;20011031;EUR;3668;BUD;3213621534
205;20000101;20011231;CONT. AHW. ZWAAR - IMPORT BINNEN EU;30.00;0.00;1.00;20011031;RAP;3668;BUD;3213621535
205;19980101;19991231;CONT. AHW. ZWAAR - IMPORT BINNEN EU;30.00;0.00;1.00;20010616;RAP;3668;BUD;3201759096
205;19960101;19971231;CONT. AHW. ZWAAR - IMPORT BINNEN EU;30.00;0.00;1.00;19960423;RAP;3668;BUD;3039322925
206;20100106;20110331;AANHANGWAGEN ZWAAR / BEOORDELING TOEL.;70.00;38.00;1.00;20110325;SAP;521;BUD;3510147632
206;20090204;20100105;AANHANGWAGEN ZWAAR / BEOORDELING TOEL.;70.00;37.00;1.00;20090227;SAP;521;BUD;3471786115
206;20080701;20090203;KEUR.AHW.ZWAAR-EERSTE OPNAME;70.00;37.00;1.00;20080630;SAP;521;BUD;3442755714
206;20080101;20080630;KEUR.AHW.ZWAAR-EERSTE OPNAME;75.00;37.00;1.00;20080530;SAP;521;BUD;3421242093
206;20060101;20071231;KEUR.AHW.ZWAAR-EERSTE OPNAME;78.50;37.00;1.00;20071009;SAP;521;BUD;3401024535
206;20050527;20051231;KEUR.AHW.ZWAAR-EERSTE OPNAME;75.00;37.00;1.00;20051019;SAP;521;BUD;3338816435
206;20050101;20050526;KEUR.AHW.ZWAAR-EERSTE OPNAME;75.00;37.00;1.00;20041026;RAP;521;BUD;3326195998
206;20040101;20041231;KEUR.AHW.ZWAAR-EERSTE OPNAME;72.50;37.00;1.00;20031029;RAP;521;BUD;3276513890
206;20030101;20031231;KEUR.AHW.ZWAAR-EERSTE OPNAME;66.50;33.25;1.00;20021126;RAP;521;BUD;3247375138
206;20020101;20021231;KEUR.AHW.ZWAAR-EERSTE OPNAME;61.25;31.75;1.00;20011031;EUR;521;BUD;3213621534
206;20010201;20011231;KEUR.AHW.ZWAAR-EERSTE OPNAME;135.00;70.00;1.00;20011031;RAP;521;BUD;3213621535
206;19980101;20010131;KEUR.AHW.ZWAAR-EERSTE OPNAME;135.00;93.25;1.00;19971204;RAP;521;BUD;3090312221
206;19970101;19971231;KEUR.AHW.ZWAAR-EERSTE OPNAME;135.00;93.25;1.00;19961101;RAP;521;BUD;3055935705
206;19960101;19961231;KEUR.AHW.ZWAAR-EERSTE OPNAME;213.25;0.00;1.00;19960419;RAP;521;BUD;3038997507
207;20050527;20071231;HERK.AHW.ZWAAR-EERSTE OPNAME;35.00;0.00;1.00;20071009;SAP;3635;BUD;3401024535
207;20040101;20050526;HERK.AHW.ZWAAR-EERSTE OPNAME;35.00;0.00;1.00;20031029;RAP;3635;BUD;3326195998
207;20020101;20031231;HERK.AHW.ZWAAR-EERSTE OPNAME;70.00;0.00;1.00;20011031;EUR;3635;BUD;3213621534
207;20000101;20011231;HERK.AHW.ZWAAR-EERSTE OPNAME;70.00;0.00;1.00;20011031;RAP;3635;BUD;3213621535
207;19980101;19991231;HERK.AHW.ZWAAR-EERSTE OPNAME;70.00;0.00;1.00;20010616;RAP;3635;BUD;3201759097
207;19960101;19971231;HERK.AHW.ZWAAR-EERSTE OPNAME;70.00;0.00;1.00;19960422;RAP;3635;BUD;3039265296
208;20080101;20110331;CONT. AHW. ZWAAR - EERSTE OPNAME;25.00;0.00;1.00;20110325;SAP;3669;BUD;3510147632
208;20050527;20071231;CONT. AHW. ZWAAR - EERSTE OPNAME;35.00;0.00;1.00;20071009;SAP;3669;BUD;3401024535
208;20040101;20050526;CONT. AHW. ZWAAR - EERSTE OPNAME;35.00;0.00;1.00;20031029;RAP;3669;BUD;3326195998
208;20020101;20031231;CONT. AHW. ZWAAR - EERSTE OPNAME;30.00;0.00;1.00;20011031;EUR;3669;BUD;3213621534
208;20000101;20011231;CONT. AHW. ZWAAR - EERSTE OPNAME;30.00;0.00;1.00;20011031;RAP;3669;BUD;3213621535
208;19980101;19991231;CONT. AHW. ZWAAR - EERSTE OPNAME;30.00;0.00;1.00;20010616;RAP;3669;BUD;3201759097
208;19960101;19971231;CONT. AHW. ZWAAR - EERSTE OPNAME;30.00;0.00;1.00;19960423;RAP;3669;BUD;3039322974
21;19980301;19991231;ANNULERING AANVRAAG (VERV.ZIE CAO5072);0.00;0.00;0.00;20010616;RAP;0;BID;3201759097
21;19980209;19980228;ANNULERING AANVRAAG;30.00;0.00;38.00;19980206;RAP;0;BID;3095855656
212;20060101;20071231;KEUR.AHW.ZWAAR - OVERIGEN;86.50;0.00;1.00;20071009;SAP;712;BUD;3401024535
212;20050527;20051231;KEUR.AHW.ZWAAR - OVERIGEN;82.50;0.00;1.00;20051019;SAP;712;BUD;3338816435
212;20050101;20050526;KEUR.AHW.ZWAAR - OVERIGEN;82.50;0.00;1.00;20041026;RAP;712;BUD;3326195998
212;20040101;20041231;KEUR.AHW.ZWAAR - OVERIGEN;80.00;0.00;1.00;20031029;RAP;712;BUD;3276513987
212;20030101;20031231;KEUR.AHW.ZWAAR - OVERIGEN;74.50;0.00;1.00;20021009;RAP;712;BUD;3243251814
212;20020101;20021231;KEUR.AHW.ZWAAR - OVERIGEN;68.05;0.00;1.00;20011031;EUR;712;BUD;3213621534
212;20000101;20011231;KEUR.AHW.ZWAAR - OVERIGEN;150.00;0.00;1.00;20011031;RAP;712;BUD;3213621535
212;19980101;19991231;KEUR.AHW.ZWAAR - OVERIGEN;150.00;0.00;1.00;20010616;RAP;712;BUD;3201759097
212;19970101;19971231;KEUR.AHW.ZWAAR - OVERIGEN;150.00;0.00;1.00;19961128;RAP;712;BUD;3058253370
212;19960101;19961231;KEUR.AHW.ZWAAR - OVERIGEN;130.00;0.00;1.00;19960422;RAP;712;BUD;3039238872
213;20050527;20071231;HERK.AHW.ZWAAR-OVERIGEN;35.00;0.00;1.00;20071009;SAP;3636;BUD;3401024535
213;20040101;20050526;HERK.AHW.ZWAAR-OVERIGEN;35.00;0.00;1.00;20031029;RAP;3636;BUD;3326195998
213;20020101;20031231;HERK.AHW.ZWAAR-OVERIGEN;70.00;0.00;1.00;20011031;EUR;3636;BUD;3213621534
213;20000101;20011231;HERK.AHW.ZWAAR-OVERIGEN;70.00;0.00;1.00;20011031;RAP;3636;BUD;3213621535
213;19980101;19991231;HERK.AHW.ZWAAR-OVERIGEN;70.00;0.00;1.00;20010616;RAP;3636;BUD;3201759097
213;19960101;19971231;HERK.AHW.ZWAAR-OVERIGEN;70.00;0.00;1.00;19960422;RAP;3636;BUD;3039265328
214;20050527;20071231;CONT. AHW. ZWAAR - OVERIGEN;35.00;0.00;1.00;20071009;SAP;3670;BUD;3401024535
214;20040101;20050526;CONT. AHW. ZWAAR - OVERIGEN;35.00;0.00;1.00;20031029;RAP;3670;BUD;3326195998
214;20020101;20031231;CONT. AHW. ZWAAR - OVERIGEN;30.00;0.00;1.00;20011031;EUR;3670;BUD;3213621534
214;20000101;20011231;CONT. AHW. ZWAAR - OVERIGEN;30.00;0.00;1.00;20011031;RAP;3670;BUD;3213621535
214;19980101;19991231;CONT. AHW. ZWAAR - OVERIGEN;30.00;0.00;1.00;20010616;RAP;3670;BUD;3201759097
214;19960101;19971231;CONT. AHW. ZWAAR - OVERIGEN;30.00;0.00;1.00;19960423;RAP;3670;BUD;3039323030
215;20020101;20030331;KEUR.AHW.ZWAAR - VERMISSING KB;65.75;0.00;1.00;20011031;EUR;3995;BUD;3213621534
215;20000101;20011231;KEUR.AHW.ZWAAR - VERMISSING KB;145.00;0.00;1.00;20011031;RAP;3995;BUD;3213621535
215;19980101;19991231;KEUR.AHW.ZWAAR - VERMISSING KB;145.00;0.00;1.00;20010616;RAP;3995;BUD;3201759097
215;19970101;19971231;KEUR.AHW.ZWAAR - VERMISSING KB;145.00;0.00;1.00;19961211;RAP;3995;BUD;3059378428
215;19960101;19961231;KEUR.AHW.ZWAAR - VERMISSING KB;130.00;0.00;1.00;19960424;RAP;3995;BUD;3039413271
216;20070106;20110331;HERK.AHW.ZWAAR-VERMISSING KB;35.00;0.00;1.00;20110325;SAP;3637;BUD;3510147632
216;20050527;20070105;HERK.AHW.ZWAAR-VERMISSING KB;70.00;0.00;1.00;20050526;SAP;3637;BUD;3377091732
216;20020101;20050526;HERK.AHW.ZWAAR-VERMISSING KB;70.00;0.00;1.00;20011031;EUR;3637;BUD;3326195998
216;20000101;20011231;HERK.AHW.ZWAAR-VERMISSING KB;70.00;0.00;1.00;20011031;RAP;3637;BUD;3213621535
216;19960101;19991231;HERK.AHW.ZWAAR-VERMISSING KB;70.00;0.00;1.00;20010616;RAP;3637;BUD;3201759097
217;20070106;20110331;CONT. AHW. ZWAAR - VERMISSING KB;35.00;0.00;1.00;20110325;SAP;3671;BUD;3510147632
217;20050527;20070105;CONT. AHW. ZWAAR - VERMISSING KB;30.00;0.00;1.00;20050526;SAP;3671;BUD;3377091732
217;20020101;20050526;CONT. AHW. ZWAAR - VERMISSING KB;30.00;0.00;1.00;20011031;EUR;3671;BUD;3326195998
217;20000101;20011231;CONT. AHW. ZWAAR - VERMISSING KB;30.00;0.00;1.00;20011031;RAP;3671;BUD;3213621536
217;19980101;19991231;CONT. AHW. ZWAAR - VERMISSING KB;30.00;0.00;1.00;20010616;RAP;3671;BUD;3201759097
217;19960101;19971231;CONT. AHW. ZWAAR - VERMISSING KB;30.00;0.00;1.00;19960423;RAP;3671;BUD;3039323114
218;20050527;99999999;VERVALT KEUR. AHW. ZWAAR - AFW.CHASS.NR.;0.00;0.00;1.00;20050526;SAP;3672;BUD;3326195998
218;20050101;20050526;VERVALT KEUR. AHW. ZWAAR - AFW.CHASS.NR.;0.00;0.00;0.00;20041026;RAP;3672;BUD;3326195998
218;20040101;20041231;KEUR. AHW. ZWAAR - AFW.CHASS.NR.;35.00;0.00;1.00;20031029;RAP;3672;BUD;3276514100
218;20030101;20031231;CONT. AHW. ZWAAR - AFW.CHASS.NR.;14.50;0.00;1.00;20021009;RAP;3672;BUD;3243251860
218;20020101;20021231;CONT. AHW. ZWAAR - AFW.CHASS.NR.;13.60;0.00;1.00;20011031;EUR;3672;BUD;3213621535
218;20000101;20011231;CONT. AHW. ZWAAR - AFW.CHASS.NR.;30.00;0.00;1.00;20011031;RAP;3672;BUD;3213621536
218;19980101;19991231;CONT. AHW. ZWAAR - AFW.CHASS.NR.;30.00;0.00;1.00;20010616;RAP;3672;BUD;3201759097
218;19960101;19971231;CONT. AHW. ZWAAR - AFW.CHASS.NR.;30.00;0.00;1.00;19960423;RAP;3672;BUD;3039323192
219;20080101;20090228;KEUR.AHW.ZWAAR - VERV/ONG KB/RB;108.00;0.00;1.00;20081103;SAP;3996;BUD;3434806904
219;20060101;20071231;KEUR.AHW.ZWAAR - VERV/ONG KB/RB;86.50;0.00;1.00;20071009;SAP;3996;BUD;3401024535
219;20050527;20051231;KEUR.AHW.ZWAAR - VERV/ONG KB/RB;82.50;0.00;1.00;20051019;SAP;3996;BUD;3338816435
219;20050101;20050526;KEUR.AHW.ZWAAR - VERV/ONG KB/RB;82.50;0.00;1.00;20041026;RAP;3996;BUD;3326195997
219;20040101;20041231;KEUR.AHW.ZWAAR - VERV/ONG KB/RB;80.00;0.00;1.00;20031029;RAP;3996;BUD;3276514208
219;20030101;20031231;KEUR.AHW.ZWAAR - VERV/ONG KB/RB;72.50;0.00;1.00;20021009;RAP;3996;BUD;3243251997
219;20020101;20021231;KEUR.AHW.ZWAAR - VERV/ONG KB/RB;65.75;0.00;1.00;20011031;EUR;3996;BUD;3213621535
219;20000101;20011231;KEUR.AHW.ZWAAR - VERV/ONG KB/RB;145.00;0.00;1.00;20011031;RAP;3996;BUD;3213621536
219;19980101;19991231;KEUR.AHW.ZWAAR - VERV/ONG KB/RB;145.00;0.00;1.00;20010616;RAP;3996;BUD;3201759097
219;19970101;19971231;KEUR.AHW.ZWAAR - VERV/ONG KB/RB;145.00;0.00;1.00;19961128;RAP;3996;BUD;3058253958
219;19960101;19961231;KEUR.AHW.ZWAAR - VERV/ONG KB/RB;130.00;0.00;1.00;19960424;RAP;3996;BUD;3039413330
220;20050527;20071231;HERK.AHW.ZWAAR-VERV/ONG KB/RB;35.00;0.00;1.00;20071009;SAP;3638;BUD;3401024535
220;20040101;20050526;HERK.AHW.ZWAAR-VERV/ONG KB/RB;35.00;0.00;1.00;20031029;RAP;3638;BUD;3326195997
220;20020101;20031231;HERK.AHW.ZWAAR-VERV/ONG KB/RB;70.00;0.00;1.00;20011031;EUR;3638;BUD;3213621535
220;20000101;20011231;HERK.AHW.ZWAAR-VERV/ONG KB/RB;70.00;0.00;1.00;20011031;RAP;3638;BUD;3213621536
220;19980101;19991231;HERK.AHW.ZWAAR-VERV/ONG KB/RB;70.00;0.00;1.00;20010616;RAP;3638;BUD;3201759097
220;19960101;19971231;HERK.AHW.ZWAAR-VERV/ONG KB/RB;70.00;0.00;1.00;19960422;RAP;3638;BUD;3039265406
221;20080101;20090228;CONT. AHW. ZWAAR - VERV/ONG KB/RB;25.00;0.00;1.00;20081103;SAP;3673;BUD;3434806904
221;20050527;20071231;CONT. AHW. ZWAAR - VERV/ONG KB/RB;35.00;0.00;1.00;20071009;SAP;3673;BUD;3401024535
221;20040101;20050526;CONT. AHW. ZWAAR - VERV/ONG KB/RB;35.00;0.00;1.00;20031029;RAP;3673;BUD;3326195997
221;20020101;20031231;CONT. AHW. ZWAAR - VERV/ONG KB/RB;30.00;0.00;1.00;20011031;EUR;3673;BUD;3213621535
221;20000101;20011231;CONT. AHW. ZWAAR - VERV/ONG KB/RB;30.00;0.00;1.00;20011031;RAP;3673;BUD;3213621536
221;19980101;19991231;CONT. AHW. ZWAAR - VERV/ONG KB/RB;30.00;0.00;1.00;20010616;RAP;3673;BUD;3201759098
221;19960101;19971231;CONT. AHW. ZWAAR - VERV/ONG KB/RB;30.00;0.00;1.00;19960423;RAP;3673;BUD;3039323359
