PRODUKT_CODE;B_DAT_PRODUKT;PROD_COMP_CODE;B_DAT_PROD_COMP;E_DAT_PROD_COMP;SOORT_PROD_COMP;KOST_PL_E_COMP;KOST_PL_H_COMP;GB_NR_PROD_COMP;BEDR_PROD_COMP;BTW_C_PROD_COMP;BTW_P_PROD_COMP;MUT_DAT_PR_COMP;AMBT_CODE_MUT;TYD_STEMPEL
815;20050527;2;20050527;20071231;K;2050;1151;62099999;1.00;;0.00;20071010;SAP;3401110935
815;20050527;3;20050527;20071231;B;2050;1151;17401010;6.65;;0.00;20071010;SAP;3401110935
815;20040101;1;20040101;20050526;O;6220;1151;82110700;35.00;H;19.00;20031111;RAP;3326196037
815;20040101;2;20040101;20050526;O;6210;1141;99999999;0.00;;0.00;20031111;RAP;3326196037
815;20040101;3;20040101;20050526;K;6220;1151;62099999;1.00;;0.00;20031111;RAP;3326196037
815;20040101;4;20040101;20050526;B;6220;1151;17401010;6.65;;0.00;20031111;RAP;3326196037
815;20020101;1;20020101;20031231;O;6220;1151;82110700;30.00;H;19.00;20030926;RAP;3273644292
815;20020101;2;20020101;20031231;O;6210;1141;99999999;0.00;;0.00;20011031;EUR;3213621584
815;20020101;3;20020101;20031231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621584
815;20020101;4;20020101;20031231;B;6220;1151;17401010;5.70;;0.00;20011031;EUR;3213621584
815;20010101;1;20010101;20011231;O;6220;1151;82130710;30.00;H;19.00;20011031;RAP;3213621583
815;20010101;2;20010101;20011231;O;6210;1141;99999999;0.00;;0.00;20011031;RAP;3213621583
815;20010101;3;20010101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621583
815;20010101;4;20010101;20011231;B;6220;1151;17401010;5.70;;0.00;20011031;RAP;3213621583
815;19980129;1;19980129;20001231;O;6220;15;82130710;30.00;H;17.50;19980128;RAP;3095078603
815;19980129;2;19980129;20001231;O;6210;14;82110220;0.00;;0.00;19980128;RAP;3095078603
815;19980129;3;19980129;20001231;K;6220;15;62130710;1.00;;0.00;19980128;RAP;3095078603
815;19980129;4;19980129;20001231;B;6220;15;17002200;5.25;;0.00;19980128;RAP;3095078603
815;19960101;1;19960101;19980128;O;6220;15;82130710;30.00;H;17.50;19960423;RAP;3039341880
815;19960101;2;19960101;19980128;O;6210;14;82130720;0.00;;0.00;19960424;RAP;3039428220
815;19960101;3;19960101;19980128;K;6220;15;62130710;1.00;;0.00;19960925;RAP;3052736247
815;19960101;4;19960101;19980128;B;6220;15;17002200;5.25;;0.00;19960424;RAP;3039428220
816;20070101;1;20070101;20071231;O;2050;1151;82120500;98.00;H;19.00;20061231;SAP;3376648616
816;20070101;2;20070101;20071231;B;2050;1151;17401010;18.62;;0.00;20061231;SAP;3376648616
816;20070101;3;20070101;20071231;O;2050;1141;82110500;43.50;;0.00;20061231;SAP;3376648616
816;20070101;4;20070101;20071231;K;2050;1151;62099999;1.00;;0.00;20061231;SAP;3376648616
816;20060101;1;20060101;20061231;O;2050;1151;82120500;100.50;H;19.00;20061204;SAP;3374326929
816;20060101;2;20060101;20061231;B;2050;1151;17401010;19.10;;0.00;20061204;SAP;3374326929
816;20060101;3;20060101;20061231;O;2050;1141;82110500;43.50;;0.00;20061204;SAP;3374326929
816;20060101;4;20060101;20061231;K;2050;1151;62099999;1.00;;0.00;20061204;SAP;3374326929
816;20050527;1;20050527;20051231;O;2050;1151;82120500;95.50;H;19.00;20051230;SAP;3345037274
816;20050527;2;20050527;20051231;B;2050;1151;17401010;18.15;;0.00;20051230;SAP;3345037274
816;20050527;3;20050527;20051231;O;2050;1141;82110500;41.50;;0.00;20051230;SAP;3345037274
816;20050527;4;20050527;20051231;K;2050;1151;62099999;1.00;;0.00;20051230;SAP;3345037274
816;20050101;1;20050101;20050526;O;6220;1151;82110500;95.50;H;19.00;20041026;RAP;3326196037
816;20050101;2;20050101;20050526;O;6210;1141;82110200;41.50;;0.00;20041026;RAP;3326196037
816;20050101;3;20050101;20050526;K;6220;1151;62099999;1.00;;0.00;20041026;RAP;3326196037
816;20050101;4;20050101;20050526;B;6220;1151;17401010;18.15;;0.00;20041026;RAP;3326196037
816;20040101;1;20040101;20041231;O;6220;1151;82110500;85.50;H;19.00;20031111;RAP;3277626531
816;20040101;2;20040101;20041231;O;6210;1141;82110200;40.00;;0.00;20031111;RAP;3277626531
816;20040101;3;20040101;20041231;K;6220;1151;62099999;1.00;;0.00;20031111;RAP;3277626531
816;20040101;4;20040101;20041231;B;6220;1151;17401010;16.25;;0.00;20031111;RAP;3277626531
816;20030101;1;20030101;20031231;O;6220;1151;82110500;76.00;H;19.00;20030513;RAP;3261885083
816;20030101;2;20030101;20031231;O;6210;1141;82110200;37.50;;0.00;20021022;RAP;3244357172
816;20030101;3;20030101;20031231;K;6220;1151;62099999;1.00;;0.00;20021022;RAP;3244357172
816;20030101;4;20030101;20031231;B;6220;1151;17401010;14.44;;0.00;20021022;RAP;3244357172
816;20020101;1;20020101;20021231;O;6220;1151;82120200;72.70;H;19.00;20011031;EUR;3213621584
816;20020101;2;20020101;20021231;O;6210;1141;82110200;36.30;;0.00;20011031;EUR;3213621584
816;20020101;3;20020101;20021231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621584
816;20020101;4;20020101;20021231;B;6220;1151;17401010;13.81;;0.00;20011031;EUR;3213621584
816;20010101;1;20010101;20011231;O;6220;1151;82120200;151.00;H;19.00;20011031;RAP;3213621583
816;20010101;2;20010101;20011231;O;6210;1141;82110200;80.00;;0.00;20011031;RAP;3213621583
816;20010101;3;20010101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621583
816;20010101;4;20010101;20011231;B;6220;1151;17401010;28.69;;0.00;20011031;RAP;3213621583
816;19980101;1;19980101;20001231;O;6220;15;82120200;151.00;H;17.50;19971209;RAP;3090736512
816;19980101;2;19980101;20001231;O;6210;14;82110200;80.00;;0.00;19971209;RAP;3090736512
816;19980101;3;19980101;20001231;K;6220;15;62120200;1.00;;0.00;19971209;RAP;3090736512
816;19980101;4;19980101;20001231;B;6220;15;17002200;26.43;;0.00;19971209;RAP;3090736512
816;19960101;1;19960101;19971231;O;6220;15;82130510;151.00;H;17.50;19960423;RAP;3039350089
816;19960101;2;19960101;19971231;O;6210;14;82130520;80.00;;0.00;19960423;RAP;3039350089
816;19960101;3;19960101;19971231;K;6220;15;62130510;1.00;;0.00;19960925;RAP;3052736264
816;19960101;4;19960101;19971231;B;6220;15;17002200;26.43;;0.00;19960423;RAP;3039350089
817;20050527;1;20050527;20071231;O;2050;1151;82110500;35.00;H;19.00;20071009;SAP;3401024537
817;20050527;2;20050527;20071231;K;2050;1151;62099999;1.00;;0.00;20071009;SAP;3401024537
817;20050527;3;20050527;20071231;B;2050;1151;17401010;6.65;;0.00;20071009;SAP;3401024537
817;20040101;1;20040101;20050526;O;6220;1151;82110500;35.00;H;19.00;20031111;RAP;3326196037
817;20040101;2;20040101;20050526;O;6210;1141;99999999;0.00;;0.00;20031111;RAP;3326196037
817;20040101;3;20040101;20050526;B;6220;1151;17401010;6.65;;0.00;20031111;RAP;3326196037
817;20040101;4;20040101;20050526;K;6220;1151;62099999;1.00;;0.00;20031111;RAP;3326196037
817;20020101;1;20020101;20031231;O;6220;1151;82110500;70.00;H;19.00;20030513;RAP;3261885109
817;20020101;2;20020101;20031231;O;6210;1141;99999999;0.00;;0.00;20011031;EUR;3213621584
817;20020101;3;20020101;20031231;B;6220;1151;17401010;13.30;;0.00;20011031;EUR;3213621584
817;20020101;4;20020101;20031231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621584
817;20010101;1;20010101;20011231;O;6220;1151;82120200;70.00;H;19.00;20011031;RAP;3213621583
817;20010101;2;20010101;20011231;O;6210;1141;99999999;0.00;;0.00;20011031;RAP;3213621583
817;20010101;3;20010101;20011231;B;6220;1151;17401010;13.30;;0.00;20011031;RAP;3213621583
817;20010101;4;20010101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621583
817;19980129;1;19980129;20001231;O;6220;15;82120200;70.00;H;17.50;19980128;RAP;3095078415
817;19980129;2;19980129;20001231;O;6210;14;82110220;0.00;;0.00;19980128;RAP;3095078415
817;19980129;3;19980129;20001231;B;6220;15;17002200;12.25;;0.00;19980128;RAP;3095078415
817;19980129;4;19980129;20001231;K;6220;15;62120200;1.00;;0.00;19980128;RAP;3095078415
817;19980101;1;19980101;19980128;O;6220;15;82120200;70.00;H;17.50;19971209;RAP;3090736558
817;19980101;2;19980101;19980128;O;6210;14;82130520;0.00;;0.00;19971209;RAP;3090736558
817;19980101;3;19980101;19980128;B;6220;15;17002200;12.25;;0.00;19971209;RAP;3090736558
817;19980101;4;19980101;19980128;K;6220;15;62120200;1.00;;0.00;19971209;RAP;3090736558
817;19960101;1;19960101;19971231;O;6220;15;82130510;70.00;H;17.50;19960423;RAP;3039332744
817;19960101;2;19960101;19971231;O;6210;14;82130520;0.00;;0.00;19960423;RAP;3039332744
817;19960101;3;19960101;19971231;B;6220;15;17002200;12.25;;0.00;19960423;RAP;3039332744
817;19960101;4;19960101;19971231;K;6220;15;62130510;1.00;;0.00;19960925;RAP;3052736285
818;20050527;1;20050527;20071231;O;2050;1151;82110500;35.00;H;19.00;20071009;SAP;3401024537
818;20050527;2;20050527;20071231;K;2050;1151;62099999;1.00;;0.00;20071009;SAP;3401024537
818;20050527;3;20050527;20071231;B;2050;1151;17401010;6.65;;0.00;20071009;SAP;3401024537
818;20040101;1;20040101;20050526;O;6220;1151;82110500;35.00;H;19.00;20031111;RAP;3326196037
818;20040101;2;20040101;20050526;O;6210;1141;99999999;0.00;;0.00;20031111;RAP;3326196037
818;20040101;3;20040101;20050526;K;6220;1151;62099999;1.00;;0.00;20031111;RAP;3326196037
818;20040101;4;20040101;20050526;B;6220;1151;17401010;6.65;;0.00;20031111;RAP;3326196037
818;20020101;1;20020101;20031231;O;6220;1151;82110500;30.00;H;19.00;20030513;RAP;3261885133
818;20020101;2;20020101;20031231;O;6210;1141;99999999;0.00;;0.00;20011031;EUR;3213621584
818;20020101;3;20020101;20031231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621584
818;20020101;4;20020101;20031231;B;6220;1151;17401010;5.70;;0.00;20011031;EUR;3213621584
818;20010101;1;20010101;20011231;O;6220;1151;82120200;30.00;H;19.00;20011031;RAP;3213621583
818;20010101;2;20010101;20011231;O;6210;1141;99999999;0.00;;0.00;20011031;RAP;3213621583
818;20010101;3;20010101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621583
818;20010101;4;20010101;20011231;B;6220;1151;17401010;5.70;;0.00;20011031;RAP;3213621583
818;19980129;1;19980129;20001231;O;6220;15;82120200;30.00;H;17.50;19980128;RAP;3095078434
818;19980129;2;19980129;20001231;O;6210;14;82110220;0.00;;0.00;19980128;RAP;3095078434
818;19980129;3;19980129;20001231;K;6220;15;62120200;1.00;;0.00;19980128;RAP;3095078434
818;19980129;4;19980129;20001231;B;6220;15;17002200;5.25;;0.00;19980128;RAP;3095078434
818;19980101;1;19980101;19980128;O;6220;15;82120200;30.00;H;17.50;19971209;RAP;3090736596
818;19980101;2;19980101;19980128;O;6210;14;82130520;0.00;;0.00;19971209;RAP;3090736596
818;19980101;3;19980101;19980128;K;6220;15;62120200;1.00;;0.00;19971209;RAP;3090736596
818;19980101;4;19980101;19980128;B;6220;15;17002200;5.25;;0.00;19971209;RAP;3090736596
818;19960101;1;19960101;19971231;O;6220;15;82130510;30.00;H;17.50;19960423;RAP;3039341929
818;19960101;2;19960101;19971231;O;6210;14;82130520;0.00;;0.00;19960424;RAP;3039428252
818;19960101;3;19960101;19971231;K;6220;15;62130510;1.00;;0.00;19960925;RAP;3052736305
818;19960101;4;19960101;19971231;B;6220;15;17002200;5.25;;0.00;19960424;RAP;3039428252
819;20070101;1;20070101;20071231;O;2050;1151;82120700;98.00;H;19.00;20061231;SAP;3376648616
819;20070101;2;20070101;20071231;B;2050;1151;17401010;18.62;;0.00;20061231;SAP;3376648616
819;20070101;3;20070101;20071231;O;2050;1141;82110700;43.50;;0.00;20061231;SAP;3376648616
819;20070101;4;20070101;20071231;K;2050;1151;62099999;1.00;;0.00;20061231;SAP;3376648616
819;20060101;1;20060101;20061231;O;2050;1151;82120700;100.50;H;19.00;20061204;SAP;3374326929
819;20060101;2;20060101;20061231;B;2050;1151;17401010;19.10;;0.00;20061204;SAP;3374326929
819;20060101;3;20060101;20061231;O;2050;1141;82110700;43.50;;0.00;20061204;SAP;3374326929
819;20060101;4;20060101;20061231;K;2050;1151;62099999;1.00;;0.00;20061204;SAP;3374326929
819;20050527;1;20050527;20051231;O;2050;1151;82120700;95.50;H;19.00;20051230;SAP;3345037274
819;20050527;2;20050527;20051231;B;2050;1151;17401010;18.15;;0.00;20051230;SAP;3345037274
819;20050527;3;20050527;20051231;O;2050;1141;82110700;41.50;;0.00;20051230;SAP;3345037274
819;20050527;4;20050527;20051231;K;2050;1151;62099999;1.00;;0.00;20051230;SAP;3345037274
819;20050101;1;20050101;20050526;O;6220;1151;82110700;95.50;H;19.00;20041026;RAP;3326196037
819;20050101;2;20050101;20050526;O;6210;1141;82110200;41.50;;0.00;20041026;RAP;3326196037
819;20050101;3;20050101;20050526;K;6220;1151;62099999;1.00;;0.00;20041026;RAP;3326196037
819;20050101;4;20050101;20050526;B;6220;1151;17401010;18.15;;0.00;20041026;RAP;3326196037
819;20040101;1;20040101;20041231;O;6220;1151;82110700;85.50;H;19.00;20031111;RAP;3277626664
819;20040101;2;20040101;20041231;O;6210;1141;82110200;40.00;;0.00;20031111;RAP;3277626664
819;20040101;3;20040101;20041231;K;6220;1151;62099999;1.00;;0.00;20031111;RAP;3277626664
819;20040101;4;20040101;20041231;B;6220;1151;17401010;16.25;;0.00;20031111;RAP;3277626664
819;20030101;1;20030101;20031231;O;6220;1151;82110700;76.00;H;19.00;20030513;RAP;3261885738
819;20030101;2;20030101;20031231;O;6210;1141;82110200;37.50;;0.00;20021022;RAP;3244357268
819;20030101;3;20030101;20031231;K;6220;1151;62099999;1.00;;0.00;20021022;RAP;3244357268
819;20030101;4;20030101;20031231;B;6220;1151;17401010;14.44;;0.00;20021022;RAP;3244357268
819;20020101;1;20020101;20021231;O;6220;1151;82120200;72.70;H;19.00;20011031;EUR;3213621584
819;20020101;2;20020101;20021231;O;6210;1141;82110200;36.30;;0.00;20011031;EUR;3213621584
819;20020101;3;20020101;20021231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621584
819;20020101;4;20020101;20021231;B;6220;1151;17401010;13.81;;0.00;20011031;EUR;3213621584
819;20010101;1;20010101;20011231;O;6220;1151;82120200;151.00;H;19.00;20011031;RAP;3213621583
819;20010101;2;20010101;20011231;O;6210;1141;82110200;80.00;;0.00;20011031;RAP;3213621583
819;20010101;3;20010101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621583
819;20010101;4;20010101;20011231;B;6220;1151;17401010;28.69;;0.00;20011031;RAP;3213621583
819;19980101;1;19980101;20001231;O;6220;15;82120200;151.00;H;17.50;19971209;RAP;3090736689
819;19980101;2;19980101;20001231;O;6210;14;82110200;80.00;;0.00;19971209;RAP;3090736689
819;19980101;3;19980101;20001231;K;6220;15;62120200;1.00;;0.00;19971209;RAP;3090736689
819;19980101;4;19980101;20001231;B;6220;15;17002200;26.43;;0.00;19971209;RAP;3090736689
819;19960101;1;19960101;19971231;O;6220;15;82130710;151.00;H;17.50;19960423;RAP;3039350146
819;19960101;2;19960101;19971231;O;6210;14;82130720;80.00;;0.00;19960423;RAP;3039350146
819;19960101;3;19960101;19971231;K;6220;15;62130710;1.00;;0.00;19960925;RAP;3052736321
819;19960101;4;19960101;19971231;B;6220;15;17002200;26.43;;0.00;19960423;RAP;3039350146
820;20050527;1;20050527;20071231;O;2050;1151;82110700;35.00;H;19.00;20071010;SAP;3401110935
820;20050527;2;20050527;20071231;K;2050;1151;62099999;1.00;;0.00;20071010;SAP;3401110935
820;20050527;3;20050527;20071231;B;2050;1151;17401010;6.65;;0.00;20071010;SAP;3401110935
820;20040101;1;20040101;20050526;O;6220;1151;82110700;35.00;H;19.00;20031111;RAP;3326196037
820;20040101;2;20040101;20050526;O;6210;1141;99999999;0.00;;0.00;20031111;RAP;3326196037
820;20040101;3;20040101;20050526;K;6220;1151;62099999;1.00;;0.00;20031111;RAP;3326196037
820;20040101;4;20040101;20050526;B;6220;1151;17401010;6.65;;0.00;20031111;RAP;3326196036
820;20020101;1;20020101;20031231;O;6220;1151;82110700;70.00;H;19.00;20030513;RAP;3261885759
820;20020101;2;20020101;20031231;O;6210;1141;99999999;0.00;;0.00;20011031;EUR;3213621584
820;20020101;3;20020101;20031231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621584
820;20020101;4;20020101;20031231;B;6220;1151;17401010;13.30;;0.00;20011031;EUR;3213621584
820;20010101;1;20010101;20011231;O;6220;1151;82120200;70.00;H;19.00;20011031;RAP;3213621583
820;20010101;2;20010101;20011231;O;6210;1141;99999999;0.00;;0.00;20011031;RAP;3213621583
820;20010101;3;20010101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621583
820;20010101;4;20010101;20011231;B;6220;1151;17401010;13.30;;0.00;20011031;RAP;3213621583
820;19980129;1;19980129;20001231;O;6220;15;82120200;70.00;H;17.50;19980128;RAP;3095079021
820;19980129;2;19980129;20001231;O;6210;14;82110220;0.00;;0.00;19980128;RAP;3095079021
820;19980129;3;19980129;20001231;K;6220;15;62120200;1.00;;0.00;19980128;RAP;3095079021
820;19980129;4;19980129;20001231;B;6220;15;17002200;12.25;;0.00;19980128;RAP;3095079021
820;19980101;1;19980101;19980128;O;6220;15;82120200;70.00;H;17.50;19971209;RAP;3090739044
820;19980101;2;19980101;19980128;O;6210;14;82130720;0.00;;0.00;19971209;RAP;3090739044
820;19980101;3;19980101;19980128;K;6220;15;62120200;1.00;;0.00;19971209;RAP;3090739044
820;19980101;4;19980101;19980128;B;6220;15;17002200;12.25;;0.00;19971209;RAP;3090739044
820;19961002;1;19961002;19971231;O;6220;15;82130710;70.00;H;17.50;19961001;RAP;3053243036
820;19961002;2;19961002;19971231;O;6210;14;82130720;0.00;;0.00;19961001;RAP;3053243036
820;19961002;3;19961002;19971231;K;6220;15;60000000;1.00;;0.00;19961001;RAP;3053243036
820;19961002;4;19961002;19971231;B;6220;15;17002200;12.25;;0.00;19961001;RAP;3053243036
820;19960101;1;19960101;19961001;O;6220;15;82130710;70.00;H;17.50;19960426;RAP;3039602405
820;19960101;2;19960101;19961001;O;6210;14;82130720;0.00;;0.00;19960426;RAP;3039602405
820;19960101;3;19960101;19961001;K;6220;15;60000000;1.00;;0.00;19960426;RAP;3039602405
820;19960101;4;19960101;19961001;B;6220;15;17002200;12.25;;0.00;19960426;RAP;3039602405
821;20050527;1;20050527;20071231;O;2050;1151;82110700;35.00;H;19.00;20071010;SAP;3401110935
821;20050527;2;20050527;20071231;K;2050;1151;62099999;1.00;;0.00;20071010;SAP;3401110935
821;20050527;3;20050527;20071231;B;2050;1151;17401010;6.65;;0.00;20071010;SAP;3401110935
821;20040101;1;20040101;20050526;O;6220;1151;82110700;35.00;H;19.00;20031111;RAP;3326196036
821;20040101;2;20040101;20050526;O;6210;1141;99999999;0.00;;0.00;20031111;RAP;3326196036
821;20040101;3;20040101;20050526;K;6220;1151;62099999;1.00;;0.00;20031111;RAP;3326196036
821;20040101;4;20040101;20050526;B;6220;1151;17401010;6.65;;0.00;20031111;RAP;3326196036
821;20020101;1;20020101;20031231;O;6220;1151;82110700;30.00;H;19.00;20030513;RAP;3261885779
821;20020101;2;20020101;20031231;O;6210;1141;99999999;0.00;;0.00;20011031;EUR;3213621585
821;20020101;3;20020101;20031231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621585
821;20020101;4;20020101;20031231;B;6220;1151;17401010;5.70;;0.00;20011031;EUR;3213621585
821;20010101;1;20010101;20011231;O;6220;1151;82120200;30.00;H;19.00;20011031;RAP;3213621584
821;20010101;2;20010101;20011231;O;6210;1141;99999999;0.00;;0.00;20011031;RAP;3213621584
821;20010101;3;20010101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621584
821;20010101;4;20010101;20011231;B;6220;1151;17401010;5.70;;0.00;20011031;RAP;3213621584
821;19980129;1;19980129;20001231;O;6220;15;82120200;30.00;H;17.50;19980128;RAP;3095079042
821;19980129;2;19980129;20001231;O;6210;14;82110220;0.00;;0.00;19980128;RAP;3095079042
821;19980129;3;19980129;20001231;K;6220;15;62120200;1.00;;0.00;19980128;RAP;3095079042
821;19980129;4;19980129;20001231;B;6220;15;17002200;5.25;;0.00;19980128;RAP;3095079042
821;19980101;1;19980101;19980128;O;6220;15;82120200;30.00;H;17.50;19971209;RAP;3090736733
821;19980101;2;19980101;19980128;O;6210;14;82130720;0.00;;0.00;19971209;RAP;3090736733
821;19980101;3;19980101;19980128;K;6220;15;62120200;1.00;;0.00;19971209;RAP;3090736733
821;19980101;4;19980101;19980128;B;6220;15;17002200;5.25;;0.00;19971209;RAP;3090736733
821;19960101;1;19960101;19971231;O;6220;15;82130710;30.00;H;17.50;19960423;RAP;3039341984
821;19960101;2;19960101;19971231;O;6210;14;82130720;0.00;;0.00;19960424;RAP;3039428286
821;19960101;3;19960101;19971231;K;6220;15;62130710;1.00;;0.00;19960925;RAP;3052736520
821;19960101;4;19960101;19971231;B;6220;15;17002200;5.25;;0.00;19960424;RAP;3039428286
822;20020101;1;20020101;20020526;O;6220;1151;82130110;0.00;H;19.00;20011031;EUR;3213621585
822;20020101;2;20020101;20020526;K;6220;1151;62099999;0.00;;0.00;20011031;EUR;3213621585
822;20020101;3;20020101;20020526;B;6220;1151;17401010;0.00;;0.00;20011031;EUR;3213621585
822;20010101;1;20010101;20011231;O;6220;1151;82130110;45.00;H;19.00;20011031;RAP;3213621584
822;20010101;2;20010101;20011231;O;6210;1141;82130110;0.00;;0.00;20011031;RAP;3213621584
822;20010101;3;20010101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621584
822;20010101;4;20010101;20011231;B;6220;1151;17401010;8.55;;0.00;20011031;RAP;3213621584
822;19980129;1;19980129;20001231;O;6220;15;82130110;45.00;H;17.50;19980128;RAP;3095074827
822;19980129;2;19980129;20001231;O;6210;14;82130110;0.00;;0.00;19980128;RAP;3095074827
822;19980129;3;19980129;20001231;K;6220;15;62130110;1.00;;0.00;19980128;RAP;3095074827
822;19980129;4;19980129;20001231;B;6220;15;17002200;7.88;;0.00;19980128;RAP;3095074827
822;19960101;1;19960101;19980128;O;6220;15;82130110;45.00;H;17.50;19960422;RAP;3039256684
822;19960101;2;19960101;19980128;O;6210;14;82130120;0.00;;0.00;19960424;RAP;3039425651
822;19960101;3;19960101;19980128;K;6220;15;62130110;1.00;;0.00;19960925;RAP;3052736545
